chunk	position	next	reference_nll	candidate_nll	kl	same_top
30	285	216	0.13894	0.142559	0.00106047	1
30	286	33	0.000346518	0.000339072	6.75325e-06	1
30	287	41	3.4782e-05	4.53134e-05	1.64119e-06	1
30	288	36	0.000134745	9.89659e-05	6.3613e-06	1
30	289	34	0.0439279	0.0384237	0.000442655	1
30	290	13428	5.41168	5.39132	0.00319357	1
30	291	3435	2.74136	2.77185	0.00765719	1
30	292	260	0.52139	0.586468	0.0066483	1
30	293	2470	1.78603	1.71243	0.00265123	1
30	294	282	0.15593	0.158966	0.00016815	1
30	295	260	0.286401	0.301626	0.0011645	1
30	296	339	0.793568	0.845166	0.00217367	1
30	297	58	0.00164712	0.00177939	1.20673e-05	1
30	298	62	0.02429	0.0187876	0.00104727	1
30	299	288	0.032731	0.0315972	0.000142121	1
30	300	1538	5.51081	5.50886	0.00299427	1
30	301	750	5.03046	5.15784	0.0054639	1
30	302	1512	1.74017	1.76372	0.00403679	1
30	303	3114	3.66627	3.49926	0.000999341	1
30	304	284	3.21548	3.10153	0.00353735	1
30	305	8837	8.41056	8.61461	0.00405344	1
30	306	592	0.910268	0.938949	0.00469094	1
30	307	7045	1.96598	1.8837	0.00366381	1
30	308	1673	1.15952	1.1521	0.00307467	1
30	309	31621	8.50852	8.49696	0.00181735	1
30	310	14915	7.97296	7.90676	0.0025652	1
30	311	288	1.79771	1.73364	0.00301148	1
30	312	7728	2.39894	2.37855	0.00236232	1
30	313	582	4.78635	4.82758	0.00335705	1
30	314	355	1.58921	1.62966	0.00195478	1
30	315	540	0.218138	0.210394	0.000363986	1
30	316	11763	4.49255	4.44257	0.00646437	0
30	317	4452	0.0779196	0.0923319	0.00118302	1
30	318	618	1.69529	1.77311	0.00197931	1
30	319	17614	1.58174	1.52909	0.00306837	1
30	320	761	1.8896	1.76902	0.00354677	1
30	321	719	0.437641	0.475195	0.00249686	1
30	322	1135	2.09496	2.08057	0.00284988	1
30	323	284	3.36358	3.37902	0.00178854	1
30	324	11238	7.37413	7.06709	0.00509797	1
30	325	418	3.48706	3.54858	0.00346775	1
30	326	260	1.21497	1.20813	0.00209647	1
30	327	3616	5.18562	5.13316	0.009072	1
30	328	282	0.0183985	0.0212323	0.000277815	1
30	329	260	0.782445	0.825117	0.00223925	1
30	330	1913	0.550586	0.542329	0.00124419	1
30	331	3297	2.14644	2.22046	0.00295732	1
30	332	564	0.443053	0.480704	0.00203977	1
30	333	502	4.00916	4.11469	0.00148231	1
30	334	592	0.525483	0.53382	0.00178722	1
30	335	32573	6.361	6.42532	0.00405184	1
30	336	990	2.91521	2.96632	0.00148531	1
30	337	10418	5.90568	5.77847	0.00094368	1
30	338	2384	0.00103516	0.000894833	2.72781e-05	1
30	339	1673	1.2663	1.26489	0.00359395	1
30	340	22133	7.46028	7.55744	0.00571044	0
30	341	327	0.942552	0.992531	0.00133468	1
30	342	540	6.53387	6.46474	0.00434118	1
30	343	13992	5.45895	5.43076	0.00558021	1
30	344	34002	1.15447	1.15838	0.00208373	1
30	345	592	0.729865	0.716633	0.00153304	1
30	346	11238	4.03382	4.29528	0.00523025	0
30	347	335	4.21496	4.23717	0.00207774	1
30	348	260	1.20623	1.10134	0.00482206	0
30	349	9941	1.95417	1.81737	0.00446458	1
30	350	282	2.36028	2.51519	0.00130823	1
30	351	12372	5.59388	5.68912	0.00450516	1
30	352	284	0.406129	0.410251	0.000937743	1
30	353	3297	9.78612	9.79274	0.00295534	1
30	354	768	5.12653	5.00577	0.00456186	1
30	355	9603	6.83095	6.8635	0.00203629	1
30	356	3297	0.274357	0.262737	0.000871706	1
30	357	655	5.36061	5.2965	0.00419666	1
30	358	3297	2.47051	2.60646	0.00299977	1
30	359	284	1.87684	1.74052	0.00682909	1
30	360	260	1.81748	1.9043	0.00621967	0
30	361	339	2.17077	2.2159	0.00565241	1
30	362	58	0.0129596	0.0113051	0.000200507	1
30	363	62	0.0115896	0.0112389	0.00013549	1
30	364	9700	9.01606	8.75755	0.00707481	1
30	365	335	0.372733	0.429908	0.00513256	1
30	366	9028	5.91735	5.81755	0.00276342	1
30	367	260	0.706077	0.737155	0.00196145	1
30	368	13401	6.77032	6.79318	0.00501762	1
30	369	6455	5.20874	5.1408	0.00521509	1
30	370	282	0.127939	0.146725	0.00144126	1
30	371	6615	4.21259	4.49755	0.00489625	1
30	372	26466	0.0215707	0.0253083	0.000320533	1
30	373	284	1.3446	1.29942	0.00213644	1
30	374	13195	1.34311	1.43556	0.00365988	1
30	375	601	0.386383	0.36498	0.00187961	1
30	376	351	0.0586184	0.0508393	0.000738697	1
30	377	253	1.19078	1.18307	0.00288668	1
30	378	6688	6.34978	6.38716	0.00329902	1
30	379	16036	1.00062	0.913914	0.00746394	1
30	380	9031	6.59592	6.50265	0.00489747	0
30	381	351	0.045943	0.043125	0.00120121	1
30	382	827	3.25545	3.23796	0.00294778	1
30	383	47019	2.36718	2.39721	0.00299886	1
30	384	8071	0.191087	0.263036	0.00996876	1
30	385	288	4.27988	4.3198	0.00771836	1
30	386	7198	4.78761	4.67653	0.00320646	1
30	387	6458	5.76489	5.81194	0.00277206	1
30	388	18496	0.176932	0.210705	0.00280487	1
30	389	1673	1.12058	1.08224	0.00261562	1
30	390	378	1.51343	1.46924	0.00253359	1
30	391	339	3.4428	3.64585	0.00491481	1
30	392	313	6.76823	6.77721	0.000207363	1
30	393	3394	8.44348	8.5334	0.00587313	1
30	394	29	0.0106034	0.0132329	0.000358684	1
30	395	48	0.0106126	0.00977285	0.000143377	1
30	396	1128	6.79212	6.82037	0.00826729	1
30	397	7761	5.2148	5.10129	0.00532272	1
30	398	592	0.502713	0.466965	0.00282628	1
30	399	5534	3.07664	3.10586	0.00369772	1
30	400	327	1.40011	1.45114	0.00486874	1
30	401	260	0.799803	0.786266	0.00173421	1
30	402	9538	1.70092	1.73989	0.00483746	1
30	403	975	3.28918	3.37237	0.00618628	1
30	404	7925	14.9848	15.1339	0.00127	1
30	405	18278	5.92259	6.11723	0.0198801	1
30	406	8662	0.0651588	0.074815	0.00162367	1
30	407	761	2.0101	2.07574	0.0159476	1
30	408	8845	3.92761	3.99551	0.00346577	0
30	409	354	3.72797	3.76291	0.00413945	1
30	410	14380	2.35085	2.38048	0.00377664	0
30	411	281	1.34445	1.35452	0.00297386	1
30	412	5312	10.933	10.9551	0.00462052	1
30	413	3274	0.0143042	0.013982	0.000154516	1
30	414	2838	0.104391	0.100028	0.000231397	1
30	415	30	0.00735191	0.0106797	0.000593814	1
30	416	216	0.0163948	0.0160335	6.58882e-05	1
30	417	37	1.61079	1.63515	0.000384413	1
30	418	281	1.6728	1.67992	0.00212933	0
30	419	1584	4.28386	4.27717	0.00114216	1
30	420	2405	2.64358	2.5172	0.00336497	1
30	421	338	6.71468	6.63805	0.000540841	1
30	422	10210	8.75102	9.03808	0.00699091	1
30	423	7652	1.54668	1.54397	0.00272387	1
30	424	260	0.580835	0.61569	0.00169347	1
30	425	48379	5.84025	5.9513	0.00808345	1
30	426	284	1.48254	1.42629	0.00207448	1
30	427	480	7.61339	7.6424	0.00610994	1
30	428	5312	11.7486	11.5913	0.00639104	1
30	429	3274	0.290418	0.331881	0.00258791	1
30	430	2838	0.1197	0.142445	0.00234784	1
30	431	30	0.00359913	0.00444633	0.000168913	1
30	432	216	0.00755831	0.00732444	3.59179e-05	1
30	433	38	1.74076	1.79192	0.00138921	1
30	434	856	4.50107	4.46266	0.0042807	1
30	435	441	0.931436	0.800102	0.00861317	1
30	436	24353	9.30469	8.98585	0.00343884	1
30	437	288	2.45019	2.47538	0.00271612	1
30	438	260	1.65829	1.6979	0.0029237	1
30	439	2073	3.54626	3.44885	0.00458184	1
30	440	1232	7.44136	7.39225	0.00515036	1
30	441	216	2.91854	3.32864	0.0419331	1
30	442	36	1.91511	1.92057	0.00245051	1
30	443	35	4.98112	5.03522	0.00187074	1
30	444	5027	5.26726	5.26923	0.00324422	1
30	445	14100	14.3096	14.3809	0.00362907	1
30	446	2371	0.535274	0.502245	0.00176991	1
30	447	327	1.47696	1.46585	0.00101792	1
30	448	260	1.70048	1.83831	0.0100801	1
30	449	986	7.10123	7.25438	0.0109069	0
30	450	3394	4.0441	4.17306	0.00314736	1
30	451	29	0.0114171	0.0106327	8.4578e-05	1
30	452	48	0.00302186	0.00269354	2.98051e-05	1
30	453	1845	4.52017	4.73784	0.00687972	1
30	454	6239	10.4738	10.3855	0.00399688	0
30	455	16890	9.19119	9.40663	0.00311848	1
30	456	411	0.585993	0.628153	0.0020434	1
30	457	260	0.196677	0.170808	0.00246916	1
30	458	339	0.625552	0.575458	0.00554193	1
30	459	58	0.0141421	0.0122012	0.000198749	1
30	460	62	0.0124757	0.0108983	0.000236958	1
30	461	1673	0.292321	0.283039	0.00125014	1
30	462	378	1.55131	1.54755	0.00124629	1
30	463	42303	9.61745	9.60367	0.00529513	1
30	464	15037	3.50828	3.54046	0.00373784	1
30	465	99	5.22991	5.17048	0.00679906	1
30	466	592	9.96661	9.77026	0.00410621	1
30	467	13831	6.23047	6.30147	0.00401815	1
30	468	288	0.267803	0.224283	0.00413303	1
30	469	1066	5.85689	5.91737	0.00450267	1
30	470	2268	9.76534	9.8511	0.00296238	0
30	471	260	0.545696	0.596427	0.00465683	1
30	472	808	4.37851	4.34199	0.00453428	1
30	473	827	3.98971	3.85053	0.00550447	1
30	474	592	2.25696	2.11044	0.00715147	1
30	475	5371	2.05655	2.10538	0.00430489	1
30	476	1673	1.14758	1.19708	0.00400237	1
30	477	3717	0.881594	0.917056	0.00161869	1
30	478	3717	0.161858	0.192595	0.00336557	1
30	479	446	0.323693	0.377896	0.00477226	1
30	480	446	0.0969426	0.126233	0.00474656	1
30	481	446	5.65677	5.52551	0.00341743	1
30	482	11889	7.31405	7.35339	0.00556116	1
30	483	3026	0.944264	1.03861	0.00682617	1
30	484	1971	11.7797	11.9449	0.00138497	1
30	485	446	0.427646	0.445098	0.00339308	1
30	486	446	0.0100388	0.00990321	2.59012e-05	1
30	487	446	4.26872	4.28977	0.000397509	1
30	488	3717	0.108892	0.112586	0.00029419	1
30	489	3717	0.0207697	0.0231128	0.000195289	1
30	490	378	0.771542	0.830088	0.00481883	1
30	491	13401	8.48887	8.40291	0.00336842	1
30	492	6615	2.88457	2.81382	0.00232803	1
30	493	26466	0.00374383	0.00323677	7.00386e-05	1
30	494	3297	5.18806	5.28421	0.00125135	1
30	495	260	4.50393	4.55761	0.0053944	1
30	496	2753	9.45295	9.61253	0.003894	1
30	497	12297	0.976275	1.03504	0.00681912	1
30	498	3986	4.73347	4.30241	0.0570822	0
30	499	284	0.784331	0.683971	0.00745611	1
30	500	480	4.79778	4.85235	0.00199451	1
30	501	5682	3.82367	4.01761	0.00546606	1
30	502	3626	5.60519	5.81262	0.0108702	1
30	503	592	0.549485	0.529484	0.00206469	1
30	504	5178	1.65199	1.53088	0.010289	0
30	505	3616	9.0741	9.18805	0.00324579	1
30	506	281	1.04204	1.02118	0.00241288	1
30	507	1584	3.34381	3.41245	0.00444477	1
30	508	216	0.481644	0.531209	0.002855	1
30	509	33	0.00648508	0.00603548	2.83611e-05	1
30	510	41	0.00289771	0.00295777	1.15038e-05	1
31	256	986	5.10697	5.03993	0.00675974	1
31	257	365	5.14697	5.2644	0.00855454	1
31	258	216	2.57149	2.6118	0.00411724	1
31	259	34	1.85056	1.81584	0.001301	1
31	260	34	2.61886	2.59454	0.00233869	1
31	261	41	4.23831	4.36001	0.00294399	1
31	262	11083	3.44116	3.528	0.00380515	1
31	263	216	1.26738	1.23798	0.00182989	1
31	264	40	2.35849	2.26101	0.00197305	1
31	265	281	0.22502	0.225726	0.000849989	1
31	266	2481	0.164413	0.157931	0.000709808	1
31	267	6688	4.25153	4.49583	0.00584064	1
31	268	16036	0.0326415	0.032012	0.000179472	1
31	269	436	1.82021	1.82368	0.00518676	1
31	270	2837	2.06179	1.94903	0.00502375	1
31	271	2120	5.81933	5.72728	0.00300858	1
31	272	260	0.205165	0.190874	0.00170079	1
31	273	26429	5.96781	6.04315	0.00359234	1
31	274	284	3.33156	3.2877	0.0143927	1
31	275	19198	8.18151	8.25419	0.0233815	1
31	276	3703	3.78681	3.76968	0.00326356	0
31	277	288	1.36067	1.36837	0.00298116	1
31	278	260	0.887552	0.851965	0.0053602	1
31	279	24026	13.0523	13.1051	0.00269209	1
31	280	47122	5.60556	5.51148	0.00459401	1
31	281	2076	3.68418	3.68211	0.00486884	1
31	282	20801	0.0179355	0.0193731	0.00016811	1
31	283	1673	1.91867	1.9725	0.00307845	0
31	284	378	0.98066	0.923824	0.00316135	1
31	285	6688	2.29702	2.29299	0.00355947	1
31	286	16036	0.0223253	0.0204825	0.000195862	1
31	287	436	0.57559	0.574657	0.00150667	1
31	288	216	2.80295	2.89798	0.00265087	0
31	289	34	1.68216	1.6325	0.00128256	1
31	290	41	3.02075	3.01371	0.00249787	0
31	291	13897	4.65443	4.80918	0.00734435	1
31	292	365	0.713667	0.705898	0.00374352	1
31	293	216	2.00924	1.7633	0.00737752	1
31	294	41	0.688588	0.690342	0.000380512	1
31	295	37	1.67469	1.59396	0.00907254	0
31	296	11083	0.224645	0.212124	0.00104901	1
31	297	216	0.808051	0.741767	0.00303907	0
31	298	34	2.83025	2.77584	0.00187056	1
31	299	281	0.368782	0.370865	0.00239367	1
31	300	2481	0.0297466	0.0287431	5.18283e-05	1
31	301	3599	1.8318	1.91375	0.00281298	1
31	302	418	2.72647	2.7309	0.00153866	1
31	303	624	1.20427	1.18179	0.000966464	1
31	304	3703	8.81763	8.9445	0.00107746	1
31	305	1112	1.18013	1.18397	0.00368169	1
31	306	284	0.857137	0.836075	0.00275819	1
31	307	216	0.316941	0.391334	0.00816161	1
31	308	33	1.67921	1.79621	0.00284392	1
31	309	35	2.50551	2.55135	0.000813572	1
31	310	13897	0.343765	0.359564	0.000877335	1
31	311	365	0.0358762	0.0376511	0.000242075	1
31	312	216	0.0397104	0.0477508	0.00104898	1
31	313	36	0.732866	0.646506	0.00766585	1
31	314	34	1.14767	1.189	0.00245326	1
31	315	11083	0.0122924	0.0123773	9.5797e-05	1
31	316	216	0.117825	0.0980058	0.00261579	1
31	317	40	2.2648	2.23967	0.00113963	1
31	318	281	0.0204629	0.0217894	0.000175988	1
31	319	2481	0.0113602	0.0129517	0.000190003	1
31	320	418	2.48845	2.50566	0.00238768	1
31	321	260	1.4983	1.4663	0.000269426	1
31	322	26429	1.97184	1.82714	0.00591999	1
31	323	1673	0.392749	0.37526	0.00163933	1
31	324	657	2.38442	2.46262	0.00193645	1
31	325	48603	9.64087	9.79726	0.00166503	1
31	326	2280	0.142675	0.127175	0.000959504	1
31	327	260	1.34282	1.49889	0.00740747	1
31	328	26429	3.25321	3.3476	0.00340582	1
31	329	284	2.24694	2.30793	0.0114073	1
31	330	2420	7.61914	7.60038	0.0236905	1
31	331	260	0.573698	0.53312	0.00223242	1
31	332	3043	3.66579	3.6591	0.00359422	1
31	333	3519	0.884103	0.944559	0.00373207	1
31	334	282	0.66609	0.654443	0.000976749	1
31	335	260	0.0229541	0.0229833	0.000170828	1
31	336	7761	6.03038	5.85997	0.00438102	1
31	337	288	2.05846	2.20722	0.00764891	0
31	338	216	0.151904	0.157368	0.000908819	1
31	339	34	1.24982	1.20366	0.000584922	1
31	340	33	2.53766	2.59803	0.000671461	1
31	341	41	2.52218	2.65416	0.0135746	1
31	342	3394	11.8656	11.9967	0.00382226	1
31	343	30	2.76318	2.86535	0.000823378	1
31	344	48	0.446975	0.418398	0.00153347	1
31	345	216	4.3574	4.26129	0.0095144	0
31	346	38	2.33487	2.36048	0.00134698	1
31	347	34	4.48691	4.71844	0.017105	1
31	348	13897	3.84899	3.94518	0.00833861	1
31	349	365	0.162465	0.162979	0.000484141	1
31	350	216	0.0412013	0.040634	8.56701e-05	1
31	351	39	2.00312	1.87916	0.0228726	1
31	352	34	0.77982	0.714062	0.00282637	1
31	353	32	3.84872	3.85099	0.000636655	1
31	354	11083	0.0194504	0.0182925	8.96331e-05	1
31	355	216	0.1551	0.117484	0.0065464	1
31	356	38	1.7843	1.75982	0.000860487	1
31	357	281	0.0557019	0.057807	0.000543293	1
31	358	2481	0.057558	0.0560491	0.000367593	1
31	359	1673	0.680966	0.696931	0.00255142	1
31	360	330	2.98852	3.0716	0.00102351	1
31	361	6455	4.87426	4.81758	0.00221024	1
31	362	282	0.0202725	0.0216527	9.06157e-05	1
31	363	18326	7.10133	7.16083	0.00302162	1
31	364	43883	11.4603	11.4535	0.00286205	1
31	365	3394	12.387	12.2334	0.00494374	1
31	366	29	0.338052	0.295908	0.00442271	1
31	367	48	0.0424627	0.0351248	0.000896994	1
31	368	38831	7.0208	7.04166	0.00465004	1
31	369	47019	2.32305	2.40075	0.0035301	1
31	370	8071	0.17443	0.200031	0.0017377	1
31	371	592	0.741457	0.775208	0.00251921	1
31	372	16231	3.40386	3.33694	0.00147548	1
31	373	335	1.9319	1.9582	0.00178992	1
31	374	260	0.597252	0.572244	0.00144926	1
31	375	5882	2.47047	2.42056	0.00314116	1
31	376	282	0.230215	0.250717	0.00155903	1
31	377	260	0.0340676	0.031381	0.000168554	1
31	378	23634	7.06707	7.09614	0.00156425	1
31	379	3297	2.10131	2.11548	0.0017458	1
31	380	3703	6.53024	6.46417	0.00544303	0
31	381	282	0.906838	0.978308	0.00322295	1
31	382	260	0.0708344	0.0695457	0.000565171	1
31	383	47122	4.85551	5.0084	0.00359708	1
31	384	2076	1.24014	1.29919	0.00378091	1
31	385	20801	0.00566056	0.00700463	0.00018161	1
31	386	837	5.77369	5.73658	0.00270647	1
31	387	502	0.748365	0.72782	0.00291138	1
31	388	11729	8.86351	8.83429	0.00720447	1
31	389	10915	8.38328	8.26389	0.00448216	1
31	390	260	0.259487	0.24956	0.00142831	1
31	391	13210	8.29004	8.30897	0.00378573	1
31	392	282	0.191138	0.182929	0.00133111	1
31	393	2892	1.68428	1.71215	0.00225564	1
31	394	282	2.92471	2.78667	0.00634111	1
31	395	260	0.154685	0.167539	0.00135151	1
31	396	827	4.57075	4.55158	0.00696603	0
31	397	744	8.29188	8.32508	0.00874686	1
31	398	1319	2.51617	2.60954	0.00744122	1
31	399	4452	0.031075	0.0273487	0.000423707	1
31	400	6615	4.58862	4.66869	0.00343333	1
31	401	26466	0.0455165	0.0538363	0.00141647	1
31	402	1673	0.51308	0.498055	0.00265559	1
31	403	1069	3.06103	3.06438	0.00158988	1
31	404	856	3.38508	3.34037	0.00114282	1
31	405	7198	4.48557	4.62729	0.00579389	1
31	406	6995	8.14135	8.10924	0.00260159	1
31	407	614	3.22034	3.17919	0.0035867	1
31	408	288	0.0245835	0.0219172	0.000253318	1
31	409	216	0.322443	0.284801	0.00248017	1
31	410	36	2.51715	2.48529	0.000590541	1
31	411	3394	11.1208	10.8548	0.00140387	1
31	412	28	6.74721	6.85831	0.000984589	1
31	413	48	9.5467	8.94879	0.00396344	1
31	414	216	0.660812	0.662765	0.00414072	1
31	415	38	1.45139	1.42864	0.00078196	1
31	416	32	1.8238	1.87623	0.00637748	1
31	417	32	1.36489	1.42414	0.00338838	1
31	418	27336	6.57264	6.41271	0.00276336	1
31	419	365	0.601205	0.605641	0.00209092	1
31	420	216	0.142964	0.141074	0.000546563	1
31	421	33	0.842697	0.854441	0.00112511	1
31	422	32	0.365923	0.391706	0.00276246	1
31	423	3394	7.55849	7.48424	0.0118874	1
31	424	28	1.8116	1.69541	0.00714878	1
31	425	48	1.86234	2.19587	0.0161419	1
31	426	216	0.0827351	0.0698081	0.00157928	1
31	427	33	0.386136	0.408531	0.000684061	1
31	428	32	2.57724	2.69754	0.0054273	1
31	429	32	0.67878	0.732491	0.00187391	1
31	430	22185	1.14852	1.16595	0.0011307	1
31	431	2481	0.894905	0.989307	0.00481138	0
31	432	281	2.85496	2.83845	0.00618913	1
31	433	2613	0.811865	0.746684	0.00659296	1
31	434	284	1.5049	1.47965	0.000958223	1
31	435	2309	8.21453	8.09102	0.00605525	1
31	436	216	1.82086	1.87102	0.00414458	1
31	437	35	2.07178	2.06068	0.000249664	1
31	438	32	0.992945	0.973186	0.00187706	1
31	439	7345	2.39471	2.39766	0.00434205	1
31	440	288	0.996459	0.956376	0.00299966	0
31	441	7198	1.60603	1.56461	0.00454926	1
31	442	971	3.7136	3.76439	0.00245115	1
31	443	6995	1.93974	1.8468	0.00520557	1
31	444	1673	0.306452	0.304151	0.000771486	1
31	445	378	1.25791	1.22289	0.00614637	1
31	446	6688	2.46974	2.44899	0.00298289	1
31	447	16036	0.0367313	0.0352132	8.4092e-05	1
31	448	761	2.88042	2.85605	0.00285901	1
31	449	4475	5.09511	5.11543	0.0034372	1
31	450	7193	8.8619	8.82929	0.00372345	1
31	451	4759	5.49356	5.44667	0.00498582	1
31	452	6115	4.89982	4.81337	0.00648592	1
31	453	4395	8.88958	8.7933	0.000927251	1
31	454	411	1.1084	1.19701	0.00209777	1
31	455	31408	5.37275	5.22747	0.00414629	1
31	456	288	2.66219	2.61839	0.00207087	1
31	457	260	0.66818	0.69046	0.00316256	1
31	458	47019	3.89096	3.95683	0.00417712	1
31	459	8071	0.22061	0.247916	0.00186723	1
31	460	284	1.80681	1.75357	0.00160398	1
31	461	260	1.94325	1.85357	0.00570405	1
31	462	3244	11.0135	10.818	0.00836247	1
31	463	15132	0.399883	0.421851	0.000713244	1
31	464	947	0.729991	0.601577	0.0102882	1
31	465	11548	0.534814	0.589833	0.00510451	1
31	466	6995	7.57923	7.42805	0.0130783	1
31	467	11732	5.52276	5.53193	0.00746689	1
31	468	338	6.2411	6.38222	0.016112	1
31	469	3621	4.8246	4.82591	0.00684363	1
31	470	260	0.652658	0.646739	0.00257287	1
31	471	6995	2.02663	2.07955	0.00578224	1
31	472	614	1.44052	1.49064	0.0031724	0
31	473	429	3.6717	3.82419	0.00835443	1
31	474	260	0.248248	0.238821	0.00184973	1
31	475	12193	5.40946	5.16988	0.00443266	1
31	476	280	0.12884	0.131771	0.000169785	1
31	477	2441	4.79477	4.74075	0.00575518	1
31	478	335	5.76552	5.53539	0.00579245	1
31	479	260	0.827281	0.845561	0.00243714	1
31	480	48074	8.34662	8.26411	0.0045839	1
31	481	15950	1.80026	2.00469	0.0038088	1
31	482	804	8.51338	8.46615	0.0026122	1
31	483	288	1.12663	1.02867	0.00352554	0
31	484	1485	2.46252	2.51654	0.00308066	1
31	485	260	0.575444	0.574203	0.00121601	1
31	486	6458	7.33563	7.39658	0.00619082	1
31	487	18496	0.709831	0.708533	0.00248739	1
31	488	563	6.51005	6.45187	0.00269757	1
31	489	1673	0.90759	0.819902	0.00444951	1
31	490	5713	4.54614	4.66798	0.00177747	1
31	491	6995	4.99709	4.99282	0.00837088	1
31	492	592	1.15573	1.03728	0.00837942	1
31	493	5492	6.39204	6.29649	0.00322442	1
31	494	288	0.904771	0.833089	0.00217049	1
31	495	325	0.671172	0.728164	0.00306493	1
31	496	328	7.46561	7.46039	0.00685925	0
31	497	11817	0.00303571	0.00375746	8.34969e-05	1
31	498	335	1.70847	1.72771	0.0037837	1
31	499	260	0.419944	0.413541	0.00212618	1
31	500	47019	3.68916	3.76178	0.00723717	1
31	501	8071	0.358641	0.391374	0.00170593	1
31	502	284	1.88882	1.79832	0.00460406	0
31	503	1296	5.35628	5.41772	0.00256474	1
31	504	540	4.15077	4.24803	0.00398619	1
31	505	281	3.31598	3.3991	0.00242056	1
31	506	8849	6.21441	6.18266	0.00361976	1
31	507	6115	2.63669	2.76698	0.00457575	1
31	508	335	1.72345	1.75293	0.00243756	0
31	509	260	0.269251	0.236823	0.00353146	1
31	510	6688	2.3448	2.32414	0.00654611	1
32	256	260	0.413205	0.368994	0.00357985	1
32	257	2399	6.84416	6.93468	0.00566676	1
32	258	2103	1.62219	1.54445	0.00565306	1
32	259	282	1.29738	1.44706	0.00569615	0
32	260	260	0.0332783	0.0302723	0.000374706	1
32	261	6688	5.3335	5.29636	0.00795959	1
32	262	16036	0.328252	0.315421	0.00192802	1
32	263	1673	1.26936	1.4515	0.00724802	0
32	264	5839	5.85542	5.94605	0.00282444	1
32	265	35735	1.73191	1.64706	0.00645024	1
32	266	436	0.912299	0.917098	0.0017311	1
32	267	5492	8.73173	8.76856	0.00354545	1
32	268	335	6.08054	6.1057	0.00276693	1
32	269	260	0.154745	0.159394	0.000668257	1
32	270	4870	2.84588	2.81163	0.0026557	1
32	271	4265	0.00343095	0.00371532	2.54823e-05	1
32	272	2103	0.0807996	0.087488	0.000707291	1
32	273	3297	4.27506	4.5025	0.00742647	1
32	274	564	0.790441	0.933791	0.010308	1
32	275	357	1.6443	1.73583	0.00277607	0
32	276	436	0.495401	0.464752	0.00208513	1
32	277	2093	1.21449	1.24128	0.00266108	1
32	278	16231	3.27049	3.27553	0.00301229	0
32	279	1673	0.59403	0.592094	0.00181683	1
32	280	3717	4.01925	4.2976	0.00273702	1
32	281	378	0.921498	0.920004	0.00181215	1
32	282	7761	9.2323	9.11178	0.00681973	1
32	283	761	3.60189	3.68363	0.00367771	1
32	284	354	3.28469	3.36463	0.00171405	0
32	285	1512	3.77472	3.64554	0.00303877	1
32	286	1528	3.87673	3.92981	0.00534872	1
32	287	282	0.304876	0.317918	0.00117492	1
32	288	216	0.759462	0.729995	0.00141298	1
32	289	33	1.19075	1.24099	0.00153356	1
32	290	33	2.43832	2.52054	0.000918006	1
32	291	971	6.02177	6.01525	0.00335637	1
32	292	282	2.34624	2.44061	0.00572901	1
32	293	718	5.96003	5.95449	0.00424876	1
32	294	2231	5.10251	4.79201	0.0105961	1
32	295	395	0.94528	1.25802	0.035835	0
32	296	29043	0.0761879	0.0855905	0.00386079	1
32	297	422	5.88316	5.85855	0.00426837	1
32	298	36	4.49853	4.65172	0.0160991	1
32	299	73	1.14744	0.891022	0.0300166	1
32	300	4696	6.91689	6.97079	0.0147826	0
32	301	32587	1.49699	1.55603	0.00797319	1
32	302	365	3.30957	3.40428	0.00294591	1
32	303	17204	9.26968	9.07476	0.00643801	1
32	304	8518	11.0081	11.1761	0.00445936	1
32	305	1462	4.69031	4.65057	0.0029386	1
32	306	476	3.44012	3.51603	0.00732766	0
32	307	45789	10.9809	10.9276	0.00816809	1
32	308	476	1.83787	2.06959	0.0158588	1
32	309	2481	0.323016	0.317377	0.000495434	1
32	310	284	0.634683	0.634623	0.00103427	1
32	311	330	5.16077	5.16716	0.00350689	1
32	312	24597	2.05389	2.04282	0.00739544	1
32	313	414	3.01732	3.36256	0.0212089	1
32	314	33	2.26325	2.41332	0.00772346	1
32	315	38	3.86807	3.86773	0.00871106	1
32	316	49	2.63322	2.73915	0.00996266	1
32	317	31685	7.30524	7.21152	0.0160972	1
32	318	6995	1.90106	1.93227	0.0105064	1
32	319	365	1.36885	1.39546	0.00118589	1
32	320	17204	0.271573	0.262451	0.000861176	1
32	321	8518	0.0661588	0.0627901	0.000328442	1
32	322	1462	0.0698088	0.07178	0.000287193	1
32	323	476	0.0308252	0.0280148	0.000253234	1
32	324	5455	8.09345	8.11008	0.00315549	1
32	325	476	0.642316	0.751675	0.010471	1
32	326	2481	0.139762	0.149302	0.00153421	1
32	327	5148	8.03538	7.88144	0.00693753	1
32	328	6995	2.60353	2.7313	0.00351175	1
32	329	761	2.13082	2.19527	0.00136364	1
32	330	1421	10.1717	10.1267	0.00308097	1
32	331	1828	3.54498	3.51285	0.00676058	0
32	332	284	1.41137	1.38302	0.00777372	1
32	333	7795	5.50895	5.49059	0.0026512	1
32	334	1512	5.89817	5.82354	0.00585375	1
32	335	1528	0.18832	0.167864	0.00260039	1
32	336	2042	4.20764	4.11545	0.00164194	1
32	337	761	3.31026	3.28099	0.0064401	0
32	338	511	7.40014	7.3014	0.00236125	1
32	339	282	2.27342	2.35441	0.0031808	1
